,file,path,chain_id,n_residues,n_atoms
8244,6q9a_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6q9a_1.cif,1,2903,62336
8245,7pjs_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjs_A.cif,A,2903,62338
8246,6ot3_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6ot3_1.cif,1,2903,62336
8247,6xdq_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6xdq_a.cif,a,2880,92918
8248,6vyr_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vyr_a.cif,a,2880,92918
8249,7pjw_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjw_A.cif,A,2903,62339
8250,6q98_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6q98_1.cif,1,2903,62336
8251,7oif_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7oif_1.cif,1,2903,62336
8252,7ot5_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7ot5_1.cif,1,2903,62336
8253,6orl_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6orl_1.cif,1,2903,62336
8254,6vyw_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vyw_a.cif,a,2880,92918
8255,6vu3_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vu3_a.cif,a,2880,92918
8256,6xgf_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6xgf_a.cif,a,2880,92918
8257,5mdy_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5mdy_1.cif,1,2903,62336
8258,6vyu_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vyu_a.cif,a,2880,92918
8259,6xdr_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6xdr_a.cif,a,2880,92918
8260,5np6_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5np6_Y.cif,Y,2903,62338
8261,5u4j_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5u4j_A.cif,A,11,233
8262,7acr_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7acr_1.cif,1,2903,62335
8263,6x7f_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6x7f_a.cif,a,2880,92918
8264,7pjt_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjt_A.cif,A,2902,62317
8265,7oig_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7oig_1.cif,1,2903,62336
8266,6x6t_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6x6t_a.cif,a,2880,92918
8267,7m5d_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7m5d_1.cif,1,2903,62336
8268,6vyq_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vyq_a.cif,a,2880,92918
8269,6vys_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vys_a.cif,a,2880,92918
8270,7pjv_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjv_A.cif,A,2903,62338
8271,6q97_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6q97_1.cif,1,2903,62336
8272,6xij_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6xij_a.cif,a,2880,92918
8273,7nww_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7nww_1.cif,1,2903,62336
8274,7pjz_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjz_A.cif,A,2903,62338
8275,7oii_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7oii_1.cif,1,2903,62336
8276,6ost_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6ost_1.cif,1,2903,62336
8277,5iqr_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5iqr_1.cif,1,2904,62356
8278,7pjx_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjx_A.cif,A,2903,62338
8279,6c4h_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6c4h_A.cif,A,636,13622
8280,6x9q_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6x9q_a.cif,a,2880,92918
8281,5mdw_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5mdw_1.cif,1,2903,62336
8282,6osk_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6osk_1.cif,1,2903,62336
8283,6vzj_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vzj_a.cif,a,2880,92918
8284,6vz5_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vz5_a.cif,a,2880,92918
8285,7nwt_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7nwt_1.cif,1,2903,62336
8286,6xii_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6xii_a.cif,a,2880,92918
8287,6x7k_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6x7k_a.cif,a,2880,92918
8288,7pjy_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7pjy_A.cif,A,2903,62338
8289,6ouo_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6ouo_1.cif,1,2903,62336
8290,6ore_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6ore_1.cif,1,2903,62336
8291,6vz7_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vz7_a.cif,a,2880,92918
8292,6vz3_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6vz3_a.cif,a,2880,92918
8293,6om6_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6om6_1.cif,1,2903,62334
8294,7sa4_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/7sa4_1.cif,1,2903,62336
8295,6c4i_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6c4i_A.cif,A,2904,62356
8296,8a3l_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/8a3l_a.cif,a,2903,62337
8297,5mdv_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/5mdv_1.cif,1,2903,62336
8298,6osq_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xij_a/6osq_1.cif,1,2903,62336
8299,6tff_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tff_A.cif,A,52,1111
8300,6tfg_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tfg_A.cif,A,52,1111
8301,6tfe_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tfe_A.cif,A,52,1677
8302,6tf0_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tf0_A.cif,A,52,1123
8303,6tf2_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tf2_A.cif,A,52,1111
8304,6tb7_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tb7_A.cif,A,52,1111
8305,6tfh_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tfh_A.cif,A,52,1123
8306,6tf3_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tf3_A.cif,A,52,1111
8307,6tf1_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6tff_A/6tf1_A.cif,A,52,1111
8308,8hmy_T.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8hmy_T/8hmy_T.cif,T,90,1888
8309,7uxa_E.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8hmy_T/7uxa_E.cif,E,78,1665
8310,8hmz_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8hmy_T/8hmz_5.cif,5,45,968
8311,8hmz_3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8hmy_T/8hmz_3.cif,3,37,788
8312,8iss_E.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8hmy_T/8iss_E.cif,E,80,1710
8313,6g90_1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6g90_1/6g90_1.cif,1,327,6625
8314,6xu7_A5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xu6_A5/6xu7_A5.cif,A5,3707,77175
8315,6xu6_A5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xu6_A5/6xu6_A5.cif,A5,3707,77175
8316,4v6w_A5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xu6_A5/4v6w_A5.cif,A5,3806,77967
8317,8sd0_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8sd0_B/8sd0_B.cif,B,32,688
8318,1e8s_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1e8s_C/1e8s_C.cif,C,86,86
8319,8dfs_L.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8dfs_L/8dfs_L.cif,L,48,1548
8320,8dex_L.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8dfs_L/8dex_L.cif,L,48,1547
8321,8dfo_L.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8dfs_L/8dfo_L.cif,L,45,960
8322,8gzp_S.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8gzq_S/8gzp_S.cif,S,67,1428
8323,8gzq_S.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8gzq_S/8gzq_S.cif,S,66,1406
8324,6ope_QY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ord_XY/6ope_QY.cif,QY,75,1602
8325,6ord_XY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ord_XY/6ord_XY.cif,XY,76,1625
8326,6ope_XY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ord_XY/6ope_XY.cif,XY,75,1602
8327,6ord_QY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ord_XY/6ord_QY.cif,QY,76,1625
8328,7oyd_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7oyd_5/7oyd_5.cif,5,3358,72165
8329,8oj0_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8oj0_8.cif,8,148,3152
8330,8fkp_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkp_L3.cif,L3,1507,32319
8331,8jdm_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8jdm_D.cif,D,3512,75336
8332,6ftj_w.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6ftj_w.cif,w,156,3314
8333,8g5z_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8g5z_L8.cif,L8,156,3320
8334,7qvp_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qvp_L5.cif,L5,3611,77405
8335,8qfd_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8qfd_5.cif,5,3130,67136
8336,3jai_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/3jai_8.cif,8,156,3314
8337,8fl7_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fl7_L1.cif,L1,154,3278
8338,7nfx_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7nfx_8.cif,8,156,3314
8339,5lzw_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/5lzw_8.cif,8,151,3208
8340,8y0x_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8y0x_L5.cif,L5,3658,78419
8341,8fle_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fle_L3.cif,L3,3372,72381
8342,6z6n_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6z6n_L8.cif,L8,156,3314
8343,8b6c_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8b6c_8.cif,8,151,3208
8344,8fle_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fle_L1.cif,L1,154,3278
8345,8b5l_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8b5l_8.cif,8,151,3208
8346,7qvp_L6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qvp_L6.cif,L6,3572,76565
8347,6zmo_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6zmo_L5.cif,L5,3773,80138
8348,6swa_r.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6swa_r.cif,r,157,3337
8349,8fl7_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fl7_L3.cif,L3,3409,73178
8350,5lzu_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/5lzu_8.cif,8,151,3208
8351,6sgc_84.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6sgc_84.cif,84,151,3208
8352,6gz4_A3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6gz4_A3.cif,A3,157,3337
8353,6y0g_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6y0g_L5.cif,L5,3644,78119
8354,4v6x_A5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/4v6x_A5.cif,A5,4298,84946
8355,8jdm_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8jdm_F.cif,F,156,3315
8356,8fkp_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkp_L1.cif,L1,152,3234
8357,8ipd_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ipd_8.cif,8,156,3315
8358,8ine_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ine_8.cif,8,155,3295
8359,8g61_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8g61_L5.cif,L5,3657,78479
8360,8a3d_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8a3d_C.cif,C,148,3153
8361,7tm3_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7tm3_v.cif,v,156,4997
8362,7qwq_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qwq_8.cif,8,156,3314
8363,6p5i_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6p5i_8.cif,8,151,3208
8364,8jdk_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8jdk_D.cif,D,3512,75336
8365,8p2k_B8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8p2k_B8.cif,B8,156,3319
8366,8ir1_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ir1_2.cif,2,3369,72334
8367,6lsr_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6lsr_8.cif,8,155,3294
8368,8fl9_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fl9_L3.cif,L3,3361,72147
8369,6lqm_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6lqm_8.cif,8,156,3314
8370,8fkr_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkr_L1.cif,L1,154,3274
8371,6hcm_82.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6hcm_82.cif,82,151,3208
8372,7o80_B8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7o80_B8.cif,B8,156,3319
8373,7nwi_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7nwi_8.cif,8,156,4997
8374,7xnx_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7xnx_L1.cif,L1,3773,80211
8375,7o7y_B8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7o7y_B8.cif,B8,156,3319
8376,8ink_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ink_2.cif,2,3495,75023
8377,8idy_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8idy_8.cif,8,156,3315
8378,5lzs_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/5lzs_8.cif,8,151,3208
8379,7xnx_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7xnx_L3.cif,L3,156,3316
8380,8g6j_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8g6j_L8.cif,L8,156,3320
8381,8btk_B8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8btk_B8.cif,B8,156,3319
8382,6y57_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6y57_L8.cif,L8,156,3314
8383,3j7q_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/3j7q_8.cif,8,156,3314
8384,8fkr_L3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkr_L3.cif,L3,1767,37886
8385,8ir3_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ir3_2.cif,2,3541,75906
8386,8oj8_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8oj8_5.cif,5,3515,75376
8387,6p5k_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6p5k_8.cif,8,151,3208
8388,8fl9_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fl9_L1.cif,L1,154,3278
8389,8rjc_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8rjc_v.cif,v,156,4997
8390,8ipy_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ipy_8.cif,8,156,3315
8391,7qvp_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qvp_L1.cif,L1,156,3314
8392,6z6l_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6z6l_L8.cif,L8,156,3314
8393,8jdk_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8jdk_F.cif,F,156,3315
8394,7zjw_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7zjw_L8.cif,L8,156,3319
8395,7qgg_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qgg_D.cif,D,157,3337
8396,8ony_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ony_5.cif,5,156,3348
8397,7bhp_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7bhp_L5.cif,L5,3644,78119
8398,7qws_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7qws_8.cif,8,156,3314
8399,8a3d_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8a3d_A.cif,A,3302,70888
8400,5lzt_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/5lzt_8.cif,8,151,3208
8401,6y2l_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6y2l_L8.cif,L8,156,3314
8402,8glp_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8glp_L8.cif,L8,156,3316
8403,8fkz_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkz_L1.cif,L1,154,3277
8404,8ohd_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8ohd_5.cif,5,3474,74502
8405,7cpv_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/7cpv_L8.cif,L8,156,3314
8406,3jaj_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/3jaj_8.cif,8,156,3314
8407,8g60_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8g60_L8.cif,L8,156,3320
8408,8fkv_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8fkv_L1.cif,L1,152,3234
8409,6zvk_h2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6zvk_h2.cif,h2,156,3314
8410,6ip5_1A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6ip5_1A.cif,1A,3717,79676
8411,8bf9_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8bf9_8.cif,8,98,2098
8412,8flc_L1.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8flc_L1.cif,L1,154,3278
8413,6lu8_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6lu8_2.cif,2,3477,74680
8414,6fti_w.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6fti_w.cif,w,156,3314
8415,8rjd_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8rjd_v.cif,v,156,4997
8416,6sxo_L8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6sxo_L8.cif,L8,58,1237
8417,6zme_L5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/6zme_L5.cif,L5,3773,80138
8418,8idt_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8idt_2.cif,2,3524,75681
8419,8jdl_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8jdl_F.cif,F,156,3315
8420,8scb_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qvp_L5/8scb_8.cif,8,156,3315
